date,price_trans_cor,price_btc_cor
2012-07-22,0.6328776358767314,0.19664492012746443
2012-07-23,0.5470405834827103,-0.0053992685264867765
2012-07-24,0.44578194328289034,0.05185107604458439
2012-07-25,0.5950335052890584,0.02501456582927185
2012-07-26,0.6809792213711223,-0.11619837281541048
2012-07-27,0.5584074418544028,-0.19391395923570998
2012-07-28,0.5255492447371461,-0.0703693417396133
2012-07-29,0.21893989621786547,0.16443859122174545
2012-07-30,-0.1523422517115471,-0.2258292905630159
2012-07-31,0.2568590167190863,0.21094021373537933
2012-08-01,0.12142274429753243,0.30307372134377986
2012-08-02,0.048269927421489174,0.18277373315428735
2012-08-03,-0.19885776421881118,-0.013816070599534176
2012-08-04,-0.225216875256812,-0.1247331930424151
2012-08-05,-0.10998775625560375,-0.04640740476270657
2012-08-06,0.005551157891798596,-0.01982963668164206
2012-08-07,-0.0417568282947896,0.07150418977914264
2012-08-08,0.0336872393169506,0.04187856461545641
2012-08-09,-0.12039468509897142,-0.1387298421179888
2012-08-10,-0.25672987571193345,-0.06058693343031563
2012-08-11,-0.41054542644967307,-0.011925921469305094
2012-08-12,-0.3000043950577726,-0.028759645726661686
2012-08-13,0.0565946125325176,-0.2537255907393233
2012-08-14,0.07729748445042227,-0.7240775924788184
2012-08-15,0.7177320690590427,-0.34812491924969025
2012-08-16,0.7790581649604694,0.27749619343180193
2012-08-17,0.7736317997794441,0.19240952030503278
2012-08-18,0.7632200694731223,0.13190040606166942
2012-08-19,0.48163933152725863,-0.7274975055158515
2012-08-20,0.4705690097401177,-0.5983396993530614
2012-08-21,0.3834092681614162,-0.6502185795979151
2012-08-22,0.40197865563792395,-0.6944457478800076
2012-08-23,0.4359269088771905,-0.7212149970979679
2012-08-24,0.46075266361423123,-0.6681345808575365
2012-08-25,0.5395270529088373,-0.6698895371826104
2012-08-26,0.5589310767442218,-0.6576728889127433
2012-08-27,0.5690953436079507,-0.6516148643059183
2012-08-28,0.518375394282878,-0.6183552111722672
2012-08-29,0.559720809416613,-0.45529701502371367
2012-08-30,0.3202274310217529,-0.31301275460739086
2012-08-31,-0.14195792360102089,-0.110528484137537
2012-09-01,-0.3721208873180898,0.022120734820542297
2012-09-02,-0.43467695898716563,0.2912393847309766
2012-09-03,-0.5083376386176407,0.21747856519182243
2012-09-04,-0.4906235102807743,0.2662515455348642
2012-09-05,-0.12022931154607651,0.25633147281759205
2012-09-06,0.11266492883215924,0.5225546800583062
2012-09-07,-0.040953849777644186,0.5877345539599884
2012-09-08,-0.12104478449206335,0.5505017916791205
2012-09-09,-0.1764315414405946,0.4448269525039161
2012-09-10,-0.27766637549961176,0.5169825976482613
2012-09-11,-0.19434564885868186,0.6160243732531634
2012-09-12,-0.34228356873501203,0.5831107192918016
2012-09-13,-0.4220980029581857,0.6387476752352932
2012-09-14,-0.37887540895189825,0.6597139576230883
2012-09-15,-0.42596125714266586,0.5024855054553877
2012-09-16,-0.4795421642709951,0.48067953600844165
2012-09-17,-0.6531748028290791,0.3832912162121727
2012-09-18,-0.5403338641217474,0.1919386391432074
2012-09-19,-0.3359565264467629,0.3731179541068022
2012-09-20,-0.25726003334471725,0.3144993299797686
2012-09-21,-0.1692491957680128,0.46788396055729925
2012-09-22,-0.2355203985280638,0.5082607734441623
2012-09-23,-0.25654579871687533,0.34815887632851544
2012-09-24,-0.2242086229646949,0.12364735101331242
2012-09-25,-0.1834258640101422,0.09881162055332593
2012-09-26,0.1327929967869328,0.11755981819809301
2012-09-27,0.07143756533240521,0.009564182122267286
2012-09-28,0.19658982029256297,0.17201219766992112
2012-09-29,0.4077910097220693,0.24170016350758286
2012-09-30,0.2769029659319987,0.14930748736354735
2012-10-01,0.2801933601232095,0.1958428407416289
2012-10-02,0.40124103593412763,0.1122501720024316
2012-10-03,0.2638925137662992,-0.02484220075219439
2012-10-04,0.3169054963165993,-0.3214908138724749
2012-10-05,0.4117889952210175,-0.31300447142008403
2012-10-06,0.4217617596573992,-0.4954539021693129
2012-10-07,0.10760914025454878,-0.367391919595846
2012-10-08,-0.14570106460662505,-0.2488017507865825
2012-10-09,-0.2392084801505028,0.0194871667631425
2012-10-10,-0.2891591354180793,0.12009819407729916
2012-10-11,-0.21966409737779058,0.16792666077775775
2012-10-12,-0.18976980622195827,0.037106600738942834
2012-10-13,-0.2380835706267804,-0.1206211526534577
2012-10-14,-0.1481631627704544,-0.04374861103220454
2012-10-15,-0.09033797417624763,0.0731917358448873
2012-10-16,-0.08020188912415058,-0.0036384424832919594
2012-10-17,-0.1352850165741124,-0.15209919348263987
2012-10-18,0.16068812058619122,-0.10652848664304321
2012-10-19,0.2610791129249478,0.04077420948279321
2012-10-20,0.15132623310053325,-0.15519980859176746
2012-10-21,-0.1961799562932267,-0.22002226844271144
2012-10-22,-0.3002286949585831,-0.23374401691028068
2012-10-23,-0.2819773684949232,-0.27235218304085584
2012-10-24,-0.30729555412911613,-0.19053319308852099
2012-10-25,0.08809306670537534,0.29375548001635005
2012-10-26,0.4680238113365087,0.5854443940209302
2012-10-27,0.6811884666744941,0.5705063035662944
2012-10-28,0.7175671048862798,0.6108367495191258
2012-10-29,0.7478736727208459,0.7016417564756634
2012-10-30,0.733834067471154,0.6225305060758398
2012-10-31,0.7151907331022729,0.5684143242628454
2012-11-01,0.7164971881475518,0.4862831974803069
2012-11-02,0.7302693658562285,0.4757265782166243
2012-11-03,0.8036810251026728,0.459729642972001
2012-11-04,0.8409037788312497,0.42970123730662596
2012-11-05,0.78052920385117,0.42949970476485344
2012-11-06,0.6848217837399039,0.4552913101277641
2012-11-07,0.5978073166982704,0.4359690055048837
2012-11-08,0.5762330303564742,0.5478508198611216
2012-11-09,0.5831048041799793,0.5378013236520889
2012-11-10,0.5612866174340884,0.3933280883353312
2012-11-11,0.3299004924775739,0.36632435673285374
2012-11-12,0.22363272526101258,0.23385571695586058
2012-11-13,0.13295049532361722,0.16539927909982377
2012-11-14,0.13086462683146588,0.13137861653692795
2012-11-15,0.4775001202280805,-0.05893194355710151
2012-11-16,0.6222154504592002,0.5842657919572039
2012-11-17,0.5755214556918401,0.5970514868016111
2012-11-18,0.5721757571991148,0.6448226317917108
2012-11-19,0.5892237658739109,0.597357980721827
2012-11-20,0.6593087674730561,0.6340395759616448
2012-11-21,0.7048679228562927,0.5593002774971525
2012-11-22,0.6902704306580095,0.4905463359955772
2012-11-23,0.5862961347405982,0.39164475302717267
2012-11-24,0.4215184724886882,0.2875762503244242
2012-11-25,0.41487631438396144,0.10464941878467135
2012-11-26,0.3119899288123034,-0.054386794098834026
2012-11-27,0.05278976084285285,-0.21882531604494976
2012-11-28,-0.16104822692935833,-0.3863475619778184
2012-11-29,-0.39617332474316225,-0.5689323767504525
2012-11-30,-0.3906996934916825,-0.5484753172581802
2012-12-01,-0.3669045255193025,-0.6021510301241033
2012-12-02,-0.44867429877482923,-0.572445271871837
2012-12-03,-0.5408405416191849,-0.19921893458180145
2012-12-04,-0.3452573102699219,0.3942658322271162
2012-12-05,-0.13724036406162263,0.7306808309572572
2012-12-06,0.13873722979887734,0.8051132721548315
2012-12-07,0.15401120869274051,0.784762699353438
2012-12-08,0.14776805496200562,0.6406385626372672
2012-12-09,0.14046574989780522,0.5792567617458542
2012-12-10,0.23372988744700848,0.47131127491038866
2012-12-11,0.40536734545990016,0.42019247653613045
2012-12-12,0.3829275218040138,0.5313770708725067
2012-12-13,0.5785162512998139,0.6460240062874795
2012-12-14,0.7974262569877465,0.6630528151083516
2012-12-15,0.8291994582536422,0.5896636059214183
2012-12-16,0.9051767952239973,0.4949129196082248
2012-12-17,0.7229872287591523,0.3938280253254637
2012-12-18,-0.0416567912108037,0.45811633722484807
2012-12-19,0.020784457928630522,0.354528066571215
2012-12-20,-0.005142104083155949,0.361341431364141
2012-12-21,-0.02521549377393443,0.5243000204092141
2012-12-22,-0.10155166000726724,0.5348052517880094
2012-12-23,-0.1255341135564923,0.5642317828924109
2012-12-24,-0.12991759785884197,0.5678008675656687
2012-12-25,-0.08751251297277361,0.5648589976912419
2012-12-26,-0.09150396440873913,0.5474133778870981
2012-12-27,-0.03501075958197523,0.4217919798195067
2012-12-28,-0.14690831958216313,0.06733196307434544
2012-12-29,-0.11237422665668077,-0.3450106913758914
2012-12-30,-0.025967274941824853,-0.40846930916228197
2012-12-31,-0.20617972610747518,-0.2955039583895936
2013-01-01,-0.055961175238481944,-0.24753194535474568
2013-01-02,0.09910415356811211,-0.1832206475166654
2013-01-03,-0.010556491169673774,-0.2203599707362801
2013-01-04,0.15820516541263066,0.07606388824576059
2013-01-05,0.09696737920242603,-0.006367589717750276
2013-01-06,0.10285506037194465,-0.006356218903020842
2013-01-07,0.10563462995993228,-0.011894115064226574
2013-01-08,0.06742467779671518,0.23847472670434178
2013-01-09,0.11794674044295808,0.25283426256480357
2013-01-10,0.4624456418695769,0.13553924690880045
2013-01-11,0.6210412005212756,0.006887790578595811
2013-01-12,0.6428371654661257,-0.20624712684052274
2013-01-13,0.66631451195923,-0.3852110276120068
2013-01-14,0.6618982410357068,-0.5821360792636633
2013-01-15,0.6446566050348433,-0.42864466062877715
2013-01-16,0.6716147215069915,-0.18139496861525065
2013-01-17,0.5464757837730293,-0.01567263554157967
2013-01-18,0.5166564193174211,0.014355716268058032
2013-01-19,0.6565840961798932,0.12176862537139255
2013-01-20,0.4849958729317831,0.12485565975933687
2013-01-21,0.05906712706354238,-0.12256341737863671
2013-01-22,-0.1423996142554528,-0.1271319589132593
2013-01-23,-0.2715749639675214,0.27412834913574446
2013-01-24,-0.38840067671925027,0.3290023729338634
2013-01-25,-0.27848757428126847,0.2878788335202211
2013-01-26,-0.03419969368196664,0.18907845239166923
2013-01-27,0.06030895049123042,0.059112436115106685
2013-01-28,0.18472535275853816,-0.10964905474434739
2013-01-29,0.17831234575422675,0.021855267664047134
2013-01-30,-0.11681082928401673,0.3660411171649845
2013-01-31,0.1085581388809403,0.4636963493500872
2013-02-01,0.3144937287631422,0.49359364922106075
2013-02-02,0.3774701939894956,0.43593113686142937
2013-02-03,0.6721147804867276,0.3441308837956995
2013-02-04,0.6324404211824868,0.27603174430327165
2013-02-05,0.5594125663078962,0.19656841042934686
2013-02-06,0.2610783970303091,0.13987572760235362
2013-02-07,0.35737512280716843,0.28443672226861366
2013-02-08,0.36132026609966705,0.35024021403332756
2013-02-09,0.33456847953347435,0.23920725616869815
2013-02-10,0.3458178965292902,-0.07910298935875863
2013-02-11,0.43787536170996677,-0.3580361841563375
2013-02-12,0.4520639958829244,-0.5180125484541545
2013-02-13,0.46038011979093174,-0.5044503949917248
2013-02-14,0.05587391162028925,-0.42908947448042367
2013-02-15,-0.027224737931551564,-0.5175284724128143
2013-02-16,-0.06031584122587142,-0.5418082574022333
2013-02-17,-0.1946350803948572,-0.7157942145603712
2013-02-18,-0.17061299831127566,-0.8464357019183557
2013-02-19,-0.16777844073091516,-0.7376861944739055
2013-02-20,-0.06556768732374431,-0.6915764424097666
2013-02-21,-0.4665573651520895,-0.6788829746609806
2013-02-22,-0.12354699227108183,-0.48020062695484195
2013-02-23,0.0326447127679601,-0.26112925518704067
2013-02-24,0.12034275319504693,0.2352328430568786
2013-02-25,0.31802739281811426,0.4164426107532511
2013-02-26,0.47335880844193606,0.4989727189610465
2013-02-27,0.5877766910617865,0.5261209575340027
2013-02-28,0.8466433941029716,0.5060228271305175
2013-03-01,0.8207211238882355,0.5741876892079499
2013-03-02,0.6911512968916136,0.525243629888964
2013-03-03,0.4600735349128193,0.16871898225807253
2013-03-04,0.3795793632688805,-0.1813600804169
2013-03-05,0.05090960179385684,0.137292146211841
2013-03-06,0.08188216477843098,0.425750561148388
2013-03-07,0.21040603387950144,0.3737451961392323
2013-03-08,-0.08766228212157842,0.10844926338496105
2013-03-09,-0.20410588627895532,-0.09556596215510123
2013-03-10,0.05953354886351877,-0.2225786328568175
2013-03-11,0.03280995019965982,-0.28134404753189873
2013-03-12,-0.04294724700692905,-0.19940268040673031
2013-03-13,-0.04573519461461085,-0.14341147596526382
2013-03-14,-0.050551022989525796,-0.16171420170694617
2013-03-15,0.051687970932338734,0.20137379982971676
2013-03-16,-0.06532170887381457,0.19479674609883382
2013-03-17,-0.19487241138179995,0.156217365765358
2013-03-18,-0.3937811855535581,0.23987987272269137
2013-03-19,-0.3769085548489655,0.15319117278503203
2013-03-20,-0.3757446720214038,0.06963917166029535
2013-03-21,-0.1799972779330923,0.10099060533202367
2013-03-22,0.006029456376996131,0.027516561951159275
2013-03-23,0.02153616228399282,-0.0343971892098346
2013-03-24,0.035560955415986736,-0.14236348344384164
2013-03-25,0.1667376926929437,-0.1771393132398331
2013-03-26,0.21739266432493462,-0.15035156569098793
2013-03-27,0.21758241964076522,-0.168872665956673
2013-03-28,0.3946079631886351,-0.24783945191424048
2013-03-29,0.5935812311744377,-0.31195622671023904
2013-03-30,0.8529805053905346,-0.06546533766909582
2013-03-31,0.6301591588916495,-0.1670870605975046
2013-04-01,0.4523704460806635,-0.3905917985936688
2013-04-02,0.4833976512953064,0.2765179748397396
2013-04-03,0.5681116708373044,0.5334695016828477
2013-04-04,0.5840319936760825,0.4366175607092723
2013-04-05,0.6105241454351621,0.49696603308007664
2013-04-06,0.5307930390455103,0.2828113222474965
2013-04-07,0.5616654784991578,-0.02756894077948395
2013-04-08,0.5523621775941667,-0.2643191623872992
2013-04-09,0.5996349581098741,-0.11410897944774888
2013-04-10,0.5633368501287013,0.13725546025860785
2013-04-11,0.5052972481504359,0.1616088779706395
2013-04-12,0.5399781456019033,0.10851138743762044
2013-04-13,0.6212696910126223,0.21221040066196192
2013-04-14,0.6585454974922211,0.26505241375691013
2013-04-15,0.6779003627347279,0.33646144876608575
2013-04-16,0.41338082970267814,0.3124102918632389
2013-04-17,0.45683273772032074,0.28489226522415545
2013-04-18,0.46011654219856335,0.03270116560997142
2013-04-19,0.4676478348181148,0.04013894174111174
2013-04-20,0.4192987737222386,0.03851077733696914
2013-04-21,0.4201632882340254,0.05961905269752146
2013-04-22,0.3640539933019744,0.10582031737722063
2013-04-23,0.32970356583806654,0.14282375206579795
2013-04-24,0.12023711965730911,0.1806212925732553
2013-04-25,0.04691937622462335,0.05218294107491465
2013-04-26,-0.006518035147507338,0.0011622290303841842
2013-04-27,-0.059382861618837976,-0.02790601894979545
2013-04-28,-0.13805437720777863,-0.09471773324940705
2013-04-29,-0.14105359556003155,-0.1501366765201211
2013-04-30,-0.177564315112403,-0.27383503593718234
2013-05-01,0.2612637584036701,-0.3501196317647877
2013-05-02,0.34107415658916607,-0.2097119612969525
2013-05-03,0.2871644206885839,0.5724916781607489
2013-05-04,0.3371174949003493,0.6560250289871269
2013-05-05,0.35132634674748586,0.6736124160785302
2013-05-06,0.3047743760596366,0.6713114159395998
2013-05-07,0.259134868811082,0.6995561985681161
2013-05-08,0.19060490354726958,0.6867315262775264
2013-05-09,-0.1721528660131959,0.5703016945762943
2013-05-10,-0.35603872019825594,0.4768536029915119
2013-05-11,-0.3579064378931599,0.448695435950759
2013-05-12,-0.3212013232789557,0.4693019826757359
2013-05-13,-0.17884163029137168,0.6091938213322536
2013-05-14,-0.11638862204633119,0.20887912755441676
2013-05-15,0.3617000555441477,0.12363926158231531
2013-05-16,0.40690208777100323,-0.040047293632983406
2013-05-17,0.33749714307315287,0.06834044411063607
2013-05-18,-0.04820188897934476,0.11623905029906886
2013-05-19,-0.27053944239825267,-0.17605767660900828
2013-05-20,-0.3793270854614496,-0.26584127996185114
2013-05-21,-0.4928365037845092,-0.22164825557084733
2013-05-22,-0.6385984518711445,-0.10047836601348835
2013-05-23,-0.7409798480335467,-0.13022471836026506
2013-05-24,-0.6447866341440585,-0.10570458945328864
2013-05-25,-0.6608265946018929,-0.03736592731771865
2013-05-26,-0.7340666828184095,-0.23061957789981505
2013-05-27,-0.6970517837873517,-0.3733015002065317
2013-05-28,-0.6482460391483843,-0.29337772592505057
2013-05-29,-0.48048740559552444,-0.11653461481503165
2013-05-30,-0.26917868492571423,-0.03885501955448549
2013-05-31,-0.0804921568963299,0.03278209021487774
2013-06-01,0.01668165550599556,0.09989186124166434
2013-06-02,0.041072040042999504,0.29143776285564654
2013-06-03,-0.13809982646366553,0.020865805896712112
2013-06-04,-0.30952049269086684,-0.06557926662161334
2013-06-05,-0.3684544321392288,-0.09370145560111152
2013-06-06,-0.3557473127465525,-0.1079890969819602
2013-06-07,-0.21041829538910808,-0.11466049992799843
2013-06-08,-0.018304166498638842,0.14621324526607973
2013-06-09,0.2765178603102974,-6.629445239579567e-4
2013-06-10,0.7779288832877741,0.30183687777507195
2013-06-11,0.8099728493917888,0.28168765954515784
2013-06-12,0.8089895813744282,0.2851136372977309
2013-06-13,0.8423250014273981,0.1363157327546258
2013-06-14,0.7791611348498525,0.017465147541362636
2013-06-15,0.7917838375197389,0.09738865003003633
2013-06-16,0.8312381733030103,0.3067205651371605
2013-06-17,0.8736322128972533,0.5253235467152058
2013-06-18,0.8538393373339453,0.4267212102043997
2013-06-19,0.810367221333232,0.4031809601378041
2013-06-20,0.7358198400670996,0.34275499384382674
2013-06-21,0.6557230767604983,0.2383570478786177
2013-06-22,0.57781725000655,0.09858964992662395
2013-06-23,0.418878261525456,0.06802693495733265
2013-06-24,0.4427345205456702,0.14237038596130935
2013-06-25,0.4432844688395919,0.09969350007617113
2013-06-26,0.39343558179653765,0.08695531387015688
